"","interval","steps","date"
"7779",1035,37.4150943396226,2012-11-01
"7780",1035,80,2012-11-02
"7781",1035,0,2012-11-03
"7782",1035,37.4150943396226,2012-11-04
"7783",1035,0,2012-11-05
"7784",1035,0,2012-11-06
"7785",1035,34,2012-11-07
"7786",1035,0,2012-11-08
"7787",1035,37.4150943396226,2012-11-09
"7788",1035,37.4150943396226,2012-11-10
"7789",1035,25,2012-11-11
"7790",1035,29,2012-11-12
"7791",1035,0,2012-11-13
"7792",1035,37.4150943396226,2012-11-14
"7793",1035,0,2012-11-15
"7794",1035,172,2012-11-16
"7795",1035,0,2012-11-17
"7796",1035,0,2012-11-18
"7797",1035,0,2012-11-19
"7798",1035,0,2012-11-20
"7799",1035,0,2012-11-21
"7800",1035,0,2012-11-22
"7801",1035,0,2012-11-23
"7802",1035,0,2012-11-24
"7803",1035,551,2012-11-25
"7804",1035,11,2012-11-26
"7805",1035,0,2012-11-27
"7806",1035,0,2012-11-28
"7807",1035,0,2012-11-29
"7808",1035,37.4150943396226,2012-11-30
"7809",1040,34.6981132075472,2012-10-01
"7810",1040,0,2012-10-02
"7811",1040,0,2012-10-03
"7812",1040,0,2012-10-04
"7813",1040,0,2012-10-05
"7814",1040,0,2012-10-06
"7815",1040,0,2012-10-07
"7816",1040,34.6981132075472,2012-10-08
"7817",1040,0,2012-10-09
"7818",1040,38,2012-10-10
"7819",1040,0,2012-10-11
"7820",1040,156,2012-10-12
"7821",1040,0,2012-10-13
"7822",1040,540,2012-10-14
"7823",1040,0,2012-10-15
"7824",1040,0,2012-10-16
"7825",1040,0,2012-10-17
"7826",1040,0,2012-10-18
"7827",1040,160,2012-10-19
"7828",1040,85,2012-10-20
"7829",1040,0,2012-10-21
"7830",1040,0,2012-10-22
"7831",1040,0,2012-10-23
"7832",1040,0,2012-10-24
"7833",1040,0,2012-10-25
"7834",1040,0,2012-10-26
"7835",1040,0,2012-10-27
"7836",1040,0,2012-10-28
"7837",1040,0,2012-10-29
"7838",1040,0,2012-10-30
"7839",1040,67,2012-10-31
"7840",1040,34.6981132075472,2012-11-01
"7841",1040,0,2012-11-02
"7842",1040,0,2012-11-03
"7843",1040,34.6981132075472,2012-11-04
"7844",1040,0,2012-11-05
"7845",1040,0,2012-11-06
"7846",1040,0,2012-11-07
"7847",1040,0,2012-11-08
"7848",1040,34.6981132075472,2012-11-09
"7849",1040,34.6981132075472,2012-11-10
"7850",1040,0,2012-11-11
"7851",1040,37,2012-11-12
"7852",1040,0,2012-11-13
"7853",1040,34.6981132075472,2012-11-14
"7854",1040,0,2012-11-15
"7855",1040,173,2012-11-16
"7856",1040,0,2012-11-17
"7857",1040,0,2012-11-18
"7858",1040,0,2012-11-19
"7859",1040,0,2012-11-20
"7860",1040,0,2012-11-21
"7861",1040,0,2012-11-22
"7862",1040,0,2012-11-23
"7863",1040,0,2012-11-24
"7864",1040,364,2012-11-25
"7865",1040,62,2012-11-26
"7866",1040,157,2012-11-27
"7867",1040,0,2012-11-28
"7868",1040,0,2012-11-29
"7869",1040,34.6981132075472,2012-11-30
"7870",1045,28.3396226415094,2012-10-01
"7871",1045,0,2012-10-02
"7872",1045,0,2012-10-03
"7873",1045,0,2012-10-04
"7874",1045,0,2012-10-05
"7875",1045,0,2012-10-06
"7876",1045,0,2012-10-07
"7877",1045,28.3396226415094,2012-10-08
"7878",1045,0,2012-10-09
"7879",1045,0,2012-10-10
"7880",1045,0,2012-10-11
"7881",1045,0,2012-10-12
"7882",1045,22,2012-10-13
"7883",1045,65,2012-10-14
"7884",1045,0,2012-10-15
"7885",1045,0,2012-10-16
"7886",1045,0,2012-10-17
"7887",1045,0,2012-10-18
"7888",1045,43,2012-10-19
"7889",1045,30,2012-10-20
"7890",1045,0,2012-10-21
"7891",1045,0,2012-10-22
"7892",1045,0,2012-10-23
"7893",1045,171,2012-10-24
"7894",1045,0,2012-10-25
"7895",1045,41,2012-10-26
"7896",1045,0,2012-10-27
"7897",1045,0,2012-10-28
"7898",1045,0,2012-10-29
"7899",1045,0,2012-10-30
"7900",1045,8,2012-10-31
"7901",1045,28.3396226415094,2012-11-01
"7902",1045,0,2012-11-02
"7903",1045,0,2012-11-03
"7904",1045,28.3396226415094,2012-11-04
"7905",1045,0,2012-11-05
"7906",1045,0,2012-11-06
"7907",1045,0,2012-11-07
"7908",1045,0,2012-11-08
"7909",1045,28.3396226415094,2012-11-09
"7910",1045,28.3396226415094,2012-11-10
"7911",1045,28,2012-11-11
"7912",1045,55,2012-11-12
"7913",1045,0,2012-11-13
"7914",1045,28.3396226415094,2012-11-14
"7915",1045,0,2012-11-15
"7916",1045,25,2012-11-16
"7917",1045,0,2012-11-17
"7918",1045,0,2012-11-18
"7919",1045,9,2012-11-19
"7920",1045,0,2012-11-20
"7921",1045,0,2012-11-21
"7922",1045,43,2012-11-22
"7923",1045,0,2012-11-23
"7924",1045,0,2012-11-24
"7925",1045,361,2012-11-25
"7926",1045,116,2012-11-26
"7927",1045,485,2012-11-27
"7928",1045,0,2012-11-28
"7929",1045,0,2012-11-29
"7930",1045,28.3396226415094,2012-11-30
"7931",1050,25.0943396226415,2012-10-01
"7932",1050,0,2012-10-02
"7933",1050,0,2012-10-03
"7934",1050,0,2012-10-04
"7935",1050,0,2012-10-05
"7936",1050,0,2012-10-06
"7937",1050,0,2012-10-07
"7938",1050,25.0943396226415,2012-10-08
"7939",1050,0,2012-10-09
"7940",1050,0,2012-10-10
"7941",1050,0,2012-10-11
"7942",1050,0,2012-10-12
"7943",1050,0,2012-10-13
"7944",1050,48,2012-10-14
"7945",1050,0,2012-10-15
"7946",1050,0,2012-10-16
"7947",1050,0,2012-10-17
"7948",1050,0,2012-10-18
"7949",1050,257,2012-10-19
"7950",1050,0,2012-10-20
"7951",1050,49,2012-10-21
"7952",1050,0,2012-10-22
"7953",1050,0,2012-10-23
"7954",1050,173,2012-10-24
"7955",1050,0,2012-10-25
"7956",1050,17,2012-10-26
"7957",1050,0,2012-10-27
"7958",1050,0,2012-10-28
"7959",1050,0,2012-10-29
"7960",1050,0,2012-10-30
"7961",1050,0,2012-10-31
"7962",1050,25.0943396226415,2012-11-01
"7963",1050,0,2012-11-02
"7964",1050,0,2012-11-03
"7965",1050,25.0943396226415,2012-11-04
"7966",1050,0,2012-11-05
"7967",1050,0,2012-11-06
"7968",1050,0,2012-11-07
"7969",1050,0,2012-11-08
"7970",1050,25.0943396226415,2012-11-09
"7971",1050,25.0943396226415,2012-11-10
"7972",1050,26,2012-11-11
"7973",1050,85,2012-11-12
"7974",1050,0,2012-11-13
"7975",1050,25.0943396226415,2012-11-14
"7976",1050,0,2012-11-15
"7977",1050,0,2012-11-16
"7978",1050,0,2012-11-17
"7979",1050,35,2012-11-18
"7980",1050,0,2012-11-19
"7981",1050,18,2012-11-20
"7982",1050,0,2012-11-21
"7983",1050,40,2012-11-22
"7984",1050,0,2012-11-23
"7985",1050,0,2012-11-24
"7986",1050,331,2012-11-25
"7987",1050,180,2012-11-26
"7988",1050,71,2012-11-27
"7989",1050,0,2012-11-28
"7990",1050,0,2012-11-29
"7991",1050,25.0943396226415,2012-11-30
"7992",1055,31.9433962264151,2012-10-01
"7993",1055,0,2012-10-02
"7994",1055,0,2012-10-03
"7995",1055,0,2012-10-04
"7996",1055,0,2012-10-05
"7997",1055,0,2012-10-06
"7998",1055,19,2012-10-07
"7999",1055,31.9433962264151,2012-10-08
"8000",1055,57,2012-10-09
"8001",1055,0,2012-10-10
"8002",1055,0,2012-10-11
"8003",1055,0,2012-10-12
"8004",1055,69,2012-10-13
"8005",1055,46,2012-10-14
"8006",1055,0,2012-10-15
"8007",1055,46,2012-10-16
"8008",1055,0,2012-10-17
"8009",1055,0,2012-10-18
"8010",1055,31,2012-10-19
"8011",1055,0,2012-10-20
"8012",1055,17,2012-10-21
"8013",1055,0,2012-10-22
"8014",1055,0,2012-10-23
"8015",1055,84,2012-10-24
"8016",1055,0,2012-10-25
"8017",1055,306,2012-10-26
"8018",1055,0,2012-10-27
"8019",1055,0,2012-10-28
"8020",1055,0,2012-10-29
"8021",1055,0,2012-10-30
"8022",1055,15,2012-10-31
"8023",1055,31.9433962264151,2012-11-01
"8024",1055,0,2012-11-02
"8025",1055,0,2012-11-03
"8026",1055,31.9433962264151,2012-11-04
"8027",1055,0,2012-11-05
"8028",1055,0,2012-11-06
"8029",1055,0,2012-11-07
"8030",1055,0,2012-11-08
"8031",1055,31.9433962264151,2012-11-09
"8032",1055,31.9433962264151,2012-11-10
"8033",1055,39,2012-11-11
"8034",1055,29,2012-11-12
"8035",1055,35,2012-11-13
"8036",1055,31.9433962264151,2012-11-14
"8037",1055,0,2012-11-15
"8038",1055,0,2012-11-16
"8039",1055,143,2012-11-17
"8040",1055,173,2012-11-18
"8041",1055,8,2012-11-19
"8042",1055,46,2012-11-20
"8043",1055,0,2012-11-21
"8044",1055,143,2012-11-22
"8045",1055,0,2012-11-23
"8046",1055,0,2012-11-24
"8047",1055,332,2012-11-25
"8048",1055,5,2012-11-26
"8049",1055,12,2012-11-27
"8050",1055,0,2012-11-28
"8051",1055,38,2012-11-29
"8052",1055,31.9433962264151,2012-11-30
"8053",1100,31.3584905660377,2012-10-01
"8054",1100,0,2012-10-02
"8055",1100,0,2012-10-03
"8056",1100,0,2012-10-04
"8057",1100,0,2012-10-05
"8058",1100,0,2012-10-06
"8059",1100,0,2012-10-07
"8060",1100,31.3584905660377,2012-10-08
"8061",1100,0,2012-10-09
"8062",1100,0,2012-10-10
"8063",1100,0,2012-10-11
"8064",1100,129,2012-10-12
"8065",1100,22,2012-10-13
"8066",1100,143,2012-10-14
"8067",1100,0,2012-10-15
"8068",1100,0,2012-10-16
"8069",1100,0,2012-10-17
"8070",1100,0,2012-10-18
"8071",1100,0,2012-10-19
"8072",1100,0,2012-10-20
"8073",1100,98,2012-10-21
"8074",1100,95,2012-10-22
"8075",1100,260,2012-10-23
"8076",1100,5,2012-10-24
"8077",1100,7,2012-10-25
"8078",1100,0,2012-10-26
"8079",1100,0,2012-10-27
"8080",1100,0,2012-10-28
"8081",1100,0,2012-10-29
"8082",1100,0,2012-10-30
"8083",1100,20,2012-10-31
"8084",1100,31.3584905660377,2012-11-01
"8085",1100,0,2012-11-02
"8086",1100,0,2012-11-03
"8087",1100,31.3584905660377,2012-11-04
"8088",1100,0,2012-11-05
"8089",1100,0,2012-11-06
"8090",1100,0,2012-11-07
"8091",1100,0,2012-11-08
"8092",1100,31.3584905660377,2012-11-09
"8093",1100,31.3584905660377,2012-11-10
"8094",1100,33,2012-11-11
"8095",1100,27,2012-11-12
"8096",1100,0,2012-11-13
"8097",1100,31.3584905660377,2012-11-14
"8098",1100,0,2012-11-15
"8099",1100,0,2012-11-16
"8100",1100,262,2012-11-17
"8101",1100,30,2012-11-18
"8102",1100,0,2012-11-19
"8103",1100,0,2012-11-20
"8104",1100,0,2012-11-21
"8105",1100,202,2012-11-22
"8106",1100,15,2012-11-23
"8107",1100,0,2012-11-24
"8108",1100,286,2012-11-25
"8109",1100,28,2012-11-26
"8110",1100,0,2012-11-27
"8111",1100,0,2012-11-28
"8112",1100,0,2012-11-29
"8113",1100,31.3584905660377,2012-11-30
"8114",1105,29.6792452830189,2012-10-01
"8115",1105,0,2012-10-02
"8116",1105,0,2012-10-03
"8117",1105,0,2012-10-04
"8118",1105,0,2012-10-05
"8119",1105,0,2012-10-06
"8120",1105,16,2012-10-07
"8121",1105,29.6792452830189,2012-10-08
"8122",1105,0,2012-10-09
"8123",1105,0,2012-10-10
"8124",1105,0,2012-10-11
"8125",1105,339,2012-10-12
"8126",1105,0,2012-10-13
"8127",1105,0,2012-10-14
"8128",1105,0,2012-10-15
"8129",1105,0,2012-10-16
"8130",1105,16,2012-10-17
"8131",1105,0,2012-10-18
"8132",1105,0,2012-10-19
"8133",1105,13,2012-10-20
"8134",1105,122,2012-10-21
"8135",1105,29,2012-10-22
"8136",1105,182,2012-10-23
"8137",1105,0,2012-10-24
"8138",1105,0,2012-10-25
"8139",1105,0,2012-10-26
"8140",1105,0,2012-10-27
"8141",1105,5,2012-10-28
"8142",1105,0,2012-10-29
"8143",1105,0,2012-10-30
"8144",1105,0,2012-10-31
"8145",1105,29.6792452830189,2012-11-01
"8146",1105,0,2012-11-02
"8147",1105,0,2012-11-03
"8148",1105,29.6792452830189,2012-11-04
"8149",1105,0,2012-11-05
"8150",1105,0,2012-11-06
"8151",1105,0,2012-11-07
"8152",1105,0,2012-11-08
"8153",1105,29.6792452830189,2012-11-09
"8154",1105,29.6792452830189,2012-11-10
"8155",1105,33,2012-11-11
"8156",1105,25,2012-11-12
"8157",1105,0,2012-11-13
"8158",1105,29.6792452830189,2012-11-14
"8159",1105,0,2012-11-15
"8160",1105,0,2012-11-16
"8161",1105,103,2012-11-17
"8162",1105,10,2012-11-18
"8163",1105,47,2012-11-19
"8164",1105,0,2012-11-20
"8165",1105,0,2012-11-21
"8166",1105,281,2012-11-22
"8167",1105,0,2012-11-23
"8168",1105,0,2012-11-24
"8169",1105,320,2012-11-25
"8170",1105,32,2012-11-26
"8171",1105,0,2012-11-27
"8172",1105,0,2012-11-28
"8173",1105,0,2012-11-29
"8174",1105,29.6792452830189,2012-11-30
"8175",1110,21.3207547169811,2012-10-01
"8176",1110,0,2012-10-02
"8177",1110,0,2012-10-03
"8178",1110,0,2012-10-04
"8179",1110,0,2012-10-05
"8180",1110,0,2012-10-06
"8181",1110,0,2012-10-07
"8182",1110,21.3207547169811,2012-10-08
"8183",1110,0,2012-10-09
"8184",1110,0,2012-10-10
"8185",1110,0,2012-10-11
"8186",1110,150,2012-10-12
"8187",1110,20,2012-10-13
"8188",1110,79,2012-10-14
"8189",1110,0,2012-10-15
"8190",1110,0,2012-10-16
"8191",1110,17,2012-10-17
"8192",1110,0,2012-10-18
"8193",1110,0,2012-10-19
"8194",1110,0,2012-10-20
"8195",1110,35,2012-10-21
"8196",1110,96,2012-10-22
"8197",1110,8,2012-10-23
"8198",1110,0,2012-10-24
"8199",1110,51,2012-10-25
"8200",1110,0,2012-10-26
"8201",1110,0,2012-10-27
"8202",1110,100,2012-10-28
"8203",1110,7,2012-10-29
"8204",1110,0,2012-10-30
"8205",1110,0,2012-10-31
"8206",1110,21.3207547169811,2012-11-01
"8207",1110,0,2012-11-02
"8208",1110,0,2012-11-03
"8209",1110,21.3207547169811,2012-11-04
"8210",1110,0,2012-11-05
"8211",1110,6,2012-11-06
"8212",1110,0,2012-11-07
"8213",1110,0,2012-11-08
"8214",1110,21.3207547169811,2012-11-09
"8215",1110,21.3207547169811,2012-11-10
"8216",1110,0,2012-11-11
"8217",1110,28,2012-11-12
"8218",1110,0,2012-11-13
"8219",1110,21.3207547169811,2012-11-14
"8220",1110,0,2012-11-15
"8221",1110,0,2012-11-16
"8222",1110,197,2012-11-17
"8223",1110,0,2012-11-18
"8224",1110,0,2012-11-19
"8225",1110,0,2012-11-20
"8226",1110,0,2012-11-21
"8227",1110,27,2012-11-22
"8228",1110,0,2012-11-23
"8229",1110,0,2012-11-24
"8230",1110,301,2012-11-25
"8231",1110,8,2012-11-26
"8232",1110,0,2012-11-27
"8233",1110,0,2012-11-28
"8234",1110,0,2012-11-29
"8235",1110,21.3207547169811,2012-11-30
"8236",1115,25.5471698113208,2012-10-01
"8237",1115,0,2012-10-02
"8238",1115,0,2012-10-03
"8239",1115,0,2012-10-04
"8240",1115,0,2012-10-05
"8241",1115,0,2012-10-06
"8242",1115,0,2012-10-07
"8243",1115,25.5471698113208,2012-10-08
"8244",1115,0,2012-10-09
"8245",1115,72,2012-10-10
"8246",1115,0,2012-10-11
"8247",1115,0,2012-10-12
"8248",1115,80,2012-10-13
"8249",1115,0,2012-10-14
"8250",1115,0,2012-10-15
"8251",1115,0,2012-10-16
"8252",1115,199,2012-10-17
"8253",1115,0,2012-10-18
"8254",1115,0,2012-10-19
"8255",1115,0,2012-10-20
"8256",1115,59,2012-10-21
"8257",1115,107,2012-10-22
"8258",1115,66,2012-10-23
"8259",1115,0,2012-10-24
"8260",1115,0,2012-10-25
"8261",1115,0,2012-10-26
"8262",1115,0,2012-10-27
"8263",1115,149,2012-10-28
"8264",1115,0,2012-10-29
"8265",1115,4,2012-10-30
"8266",1115,0,2012-10-31
"8267",1115,25.5471698113208,2012-11-01
"8268",1115,0,2012-11-02
"8269",1115,0,2012-11-03
"8270",1115,25.5471698113208,2012-11-04
"8271",1115,0,2012-11-05
"8272",1115,11,2012-11-06
"8273",1115,0,2012-11-07
"8274",1115,0,2012-11-08
"8275",1115,25.5471698113208,2012-11-09
"8276",1115,25.5471698113208,2012-11-10
"8277",1115,0,2012-11-11
"8278",1115,0,2012-11-12
"8279",1115,0,2012-11-13
"8280",1115,25.5471698113208,2012-11-14
"8281",1115,0,2012-11-15
"8282",1115,0,2012-11-16
"8283",1115,212,2012-11-17
"8284",1115,0,2012-11-18
"8285",1115,0,2012-11-19
"8286",1115,0,2012-11-20
"8287",1115,0,2012-11-21
"8288",1115,70,2012-11-22
"8289",1115,0,2012-11-23
"8290",1115,0,2012-11-24
"8291",1115,275,2012-11-25
"8292",1115,50,2012-11-26
"8293",1115,0,2012-11-27
"8294",1115,0,2012-11-28
"8295",1115,0,2012-11-29
"8296",1115,25.5471698113208,2012-11-30
"8297",1120,28.377358490566,2012-10-01
"8298",1120,0,2012-10-02
"8299",1120,0,2012-10-03
"8300",1120,0,2012-10-04
"8301",1120,0,2012-10-05
"8302",1120,0,2012-10-06
"8303",1120,0,2012-10-07
"8304",1120,28.377358490566,2012-10-08
"8305",1120,0,2012-10-09
"8306",1120,37,2012-10-10
"8307",1120,0,2012-10-11
"8308",1120,0,2012-10-12
"8309",1120,6,2012-10-13
"8310",1120,0,2012-10-14
"8311",1120,0,2012-10-15
"8312",1120,0,2012-10-16
"8313",1120,429,2012-10-17
"8314",1120,0,2012-10-18
"8315",1120,152,2012-10-19
"8316",1120,22,2012-10-20
"8317",1120,179,2012-10-21
"8318",1120,45,2012-10-22
"8319",1120,0,2012-10-23
"8320",1120,0,2012-10-24
"8321",1120,52,2012-10-25
"8322",1120,0,2012-10-26
"8323",1120,39,2012-10-27
"8324",1120,0,2012-10-28
"8325",1120,0,2012-10-29
"8326",1120,21,2012-10-30
"8327",1120,0,2012-10-31
"8328",1120,28.377358490566,2012-11-01
"8329",1120,0,2012-11-02
"8330",1120,0,2012-11-03
"8331",1120,28.377358490566,2012-11-04
"8332",1120,0,2012-11-05
"8333",1120,0,2012-11-06
"8334",1120,0,2012-11-07
"8335",1120,0,2012-11-08
"8336",1120,28.377358490566,2012-11-09
"8337",1120,28.377358490566,2012-11-10
"8338",1120,0,2012-11-11
"8339",1120,0,2012-11-12
"8340",1120,0,2012-11-13
"8341",1120,28.377358490566,2012-11-14
"8342",1120,0,2012-11-15
"8343",1120,0,2012-11-16
"8344",1120,21,2012-11-17
"8345",1120,0,2012-11-18
"8346",1120,0,2012-11-19
"8347",1120,0,2012-11-20
"8348",1120,0,2012-11-21
"8349",1120,106,2012-11-22
"8350",1120,0,2012-11-23
"8351",1120,0,2012-11-24
"8352",1120,319,2012-11-25
"8353",1120,76,2012-11-26
"8354",1120,0,2012-11-27
"8355",1120,0,2012-11-28
"8356",1120,0,2012-11-29
"8357",1120,28.377358490566,2012-11-30
"8358",1125,26.4716981132075,2012-10-01
"8359",1125,0,2012-10-02
"8360",1125,0,2012-10-03
"8361",1125,180,2012-10-04
"8362",1125,0,2012-10-05
"8363",1125,0,2012-10-06
"8364",1125,68,2012-10-07
"8365",1125,26.4716981132075,2012-10-08
"8366",1125,0,2012-10-09
"8367",1125,0,2012-10-10
"8368",1125,7,2012-10-11
"8369",1125,0,2012-10-12
"8370",1125,79,2012-10-13
"8371",1125,0,2012-10-14
"8372",1125,0,2012-10-15
"8373",1125,0,2012-10-16
"8374",1125,0,2012-10-17
"8375",1125,0,2012-10-18
"8376",1125,362,2012-10-19
"8377",1125,11,2012-10-20
"8378",1125,203,2012-10-21
"8379",1125,52,2012-10-22
"8380",1125,0,2012-10-23
"8381",1125,0,2012-10-24
"8382",1125,0,2012-10-25
"8383",1125,0,2012-10-26
"8384",1125,0,2012-10-27
"8385",1125,0,2012-10-28
"8386",1125,0,2012-10-29
"8387",1125,27,2012-10-30
"8388",1125,0,2012-10-31
"8389",1125,26.4716981132075,2012-11-01
"8390",1125,0,2012-11-02
"8391",1125,29,2012-11-03
"8392",1125,26.4716981132075,2012-11-04
"8393",1125,0,2012-11-05
"8394",1125,0,2012-11-06
"8395",1125,0,2012-11-07
"8396",1125,0,2012-11-08
"8397",1125,26.4716981132075,2012-11-09
"8398",1125,26.4716981132075,2012-11-10
"8399",1125,0,2012-11-11
"8400",1125,0,2012-11-12
"8401",1125,0,2012-11-13
"8402",1125,26.4716981132075,2012-11-14
"8403",1125,0,2012-11-15
"8404",1125,0,2012-11-16
"8405",1125,7,2012-11-17
"8406",1125,0,2012-11-18
"8407",1125,0,2012-11-19
"8408",1125,0,2012-11-20
"8409",1125,0,2012-11-21
"8410",1125,107,2012-11-22
"8411",1125,55,2012-11-23
"8412",1125,0,2012-11-24
"8413",1125,97,2012-11-25
"8414",1125,76,2012-11-26
"8415",1125,0,2012-11-27
"8416",1125,0,2012-11-28
"8417",1125,43,2012-11-29
"8418",1125,26.4716981132075,2012-11-30
"8419",1130,33.4339622641509,2012-10-01
"8420",1130,0,2012-10-02
"8421",1130,0,2012-10-03
"8422",1130,21,2012-10-04
"8423",1130,0,2012-10-05
"8424",1130,0,2012-10-06
"8425",1130,64,2012-10-07
"8426",1130,33.4339622641509,2012-10-08
"8427",1130,0,2012-10-09
"8428",1130,0,2012-10-10
"8429",1130,46,2012-10-11
"8430",1130,70,2012-10-12
"8431",1130,6,2012-10-13
"8432",1130,0,2012-10-14
"8433",1130,0,2012-10-15
"8434",1130,0,2012-10-16
"8435",1130,186,2012-10-17
"8436",1130,0,2012-10-18
"8437",1130,167,2012-10-19
"8438",1130,0,2012-10-20
"8439",1130,117,2012-10-21
"8440",1130,527,2012-10-22
"8441",1130,62,2012-10-23
"8442",1130,0,2012-10-24
"8443",1130,0,2012-10-25
"8444",1130,46,2012-10-26
"8445",1130,0,2012-10-27
"8446",1130,0,2012-10-28
"8447",1130,0,2012-10-29
"8448",1130,0,2012-10-30
"8449",1130,0,2012-10-31
"8450",1130,33.4339622641509,2012-11-01
"8451",1130,0,2012-11-02
"8452",1130,12,2012-11-03
"8453",1130,33.4339622641509,2012-11-04
"8454",1130,0,2012-11-05
"8455",1130,0,2012-11-06
"8456",1130,0,2012-11-07
"8457",1130,0,2012-11-08
"8458",1130,33.4339622641509,2012-11-09
"8459",1130,33.4339622641509,2012-11-10
"8460",1130,10,2012-11-11
"8461",1130,27,2012-11-12
"8462",1130,0,2012-11-13
"8463",1130,33.4339622641509,2012-11-14
"8464",1130,0,2012-11-15
"8465",1130,0,2012-11-16
"8466",1130,97,2012-11-17
"8467",1130,29,2012-11-18
"8468",1130,0,2012-11-19
"8469",1130,0,2012-11-20
"8470",1130,0,2012-11-21
"8471",1130,5,2012-11-22
"8472",1130,29,2012-11-23
"8473",1130,0,2012-11-24
"8474",1130,163,2012-11-25
"8475",1130,88,2012-11-26
"8476",1130,0,2012-11-27
"8477",1130,0,2012-11-28
"8478",1130,0,2012-11-29
"8479",1130,33.4339622641509,2012-11-30
"8480",1135,49.9811320754717,2012-10-01
"8481",1135,0,2012-10-02
"8482",1135,72,2012-10-03
"8483",1135,0,2012-10-04
"8484",1135,0,2012-10-05
"8485",1135,95,2012-10-06
"8486",1135,0,2012-10-07
"8487",1135,49.9811320754717,2012-10-08
"8488",1135,0,2012-10-09
"8489",1135,25,2012-10-10
"8490",1135,0,2012-10-11
"8491",1135,0,2012-10-12
"8492",1135,79,2012-10-13
"8493",1135,0,2012-10-14
"8494",1135,38,2012-10-15
"8495",1135,0,2012-10-16
"8496",1135,160,2012-10-17
"8497",1135,0,2012-10-18
"8498",1135,290,2012-10-19
"8499",1135,69,2012-10-20
"8500",1135,0,2012-10-21
"8501",1135,729,2012-10-22
"8502",1135,114,2012-10-23
"8503",1135,0,2012-10-24
"8504",1135,0,2012-10-25
"8505",1135,313,2012-10-26
"8506",1135,0,2012-10-27
"8507",1135,86,2012-10-28
"8508",1135,0,2012-10-29
"8509",1135,0,2012-10-30
"8510",1135,0,2012-10-31
"8511",1135,49.9811320754717,2012-11-01
"8512",1135,0,2012-11-02
"8513",1135,60,2012-11-03
"8514",1135,49.9811320754717,2012-11-04
"8515",1135,0,2012-11-05
"8516",1135,0,2012-11-06
"8517",1135,0,2012-11-07
"8518",1135,0,2012-11-08
"8519",1135,49.9811320754717,2012-11-09
"8520",1135,49.9811320754717,2012-11-10
"8521",1135,0,2012-11-11
"8522",1135,35,2012-11-12
"8523",1135,0,2012-11-13
"8524",1135,49.9811320754717,2012-11-14
"8525",1135,0,2012-11-15
"8526",1135,22,2012-11-16
"8527",1135,10,2012-11-17
"8528",1135,47,2012-11-18
"8529",1135,0,2012-11-19
"8530",1135,38,2012-11-20
"8531",1135,0,2012-11-21
"8532",1135,0,2012-11-22
"8533",1135,35,2012-11-23
"8534",1135,0,2012-11-24
"8535",1135,244,2012-11-25
"8536",1135,88,2012-11-26
"8537",1135,0,2012-11-27
"8538",1135,0,2012-11-28
"8539",1135,0,2012-11-29
"8540",1135,49.9811320754717,2012-11-30
"8541",1140,42.0377358490566,2012-10-01
"8542",1140,0,2012-10-02
"8543",1140,73,2012-10-03
"8544",1140,0,2012-10-04
"8545",1140,0,2012-10-05
"8546",1140,64,2012-10-06
"8547",1140,118,2012-10-07
"8548",1140,42.0377358490566,2012-10-08
"8549",1140,0,2012-10-09
"8550",1140,17,2012-10-10
"8551",1140,0,2012-10-11
"8552",1140,9,2012-10-12
"8553",1140,0,2012-10-13
"8554",1140,0,2012-10-14
"8555",1140,37,2012-10-15
"8556",1140,0,2012-10-16
"8557",1140,0,2012-10-17
"8558",1140,0,2012-10-18
"8559",1140,0,2012-10-19
"8560",1140,75,2012-10-20
"8561",1140,43,2012-10-21
"8562",1140,783,2012-10-22
"8563",1140,20,2012-10-23
"8564",1140,0,2012-10-24
"8565",1140,0,2012-10-25
"8566",1140,20,2012-10-26
"8567",1140,0,2012-10-27
"8568",1140,48,2012-10-28
"8569",1140,0,2012-10-29
"8570",1140,0,2012-10-30
"8571",1140,0,2012-10-31
"8572",1140,42.0377358490566,2012-11-01
"8573",1140,415,2012-11-02
"8574",1140,8,2012-11-03
"8575",1140,42.0377358490566,2012-11-04
"8576",1140,0,2012-11-05
"8577",1140,18,2012-11-06
"8578",1140,0,2012-11-07
"8579",1140,0,2012-11-08
"8580",1140,42.0377358490566,2012-11-09
"8581",1140,42.0377358490566,2012-11-10
"8582",1140,0,2012-11-11
"8583",1140,62,2012-11-12
"8584",1140,0,2012-11-13
"8585",1140,42.0377358490566,2012-11-14
"8586",1140,0,2012-11-15
"8587",1140,0,2012-11-16
"8588",1140,0,2012-11-17
"8589",1140,0,2012-11-18
"8590",1140,0,2012-11-19
"8591",1140,0,2012-11-20
"8592",1140,0,2012-11-21
"8593",1140,15,2012-11-22
"8594",1140,0,2012-11-23
"8595",1140,0,2012-11-24
"8596",1140,119,2012-11-25
"8597",1140,245,2012-11-26
"8598",1140,0,2012-11-27
"8599",1140,0,2012-11-28
"8600",1140,39,2012-11-29
"8601",1140,42.0377358490566,2012-11-30
"8602",1145,44.6037735849057,2012-10-01
"8603",1145,0,2012-10-02
"8604",1145,0,2012-10-03
"8605",1145,0,2012-10-04
"8606",1145,0,2012-10-05
"8607",1145,7,2012-10-06
"8608",1145,26,2012-10-07
"8609",1145,44.6037735849057,2012-10-08
"8610",1145,0,2012-10-09
